id,read1,read2,name,genome,output,region
OPS016_mBAL_RNA_339_L2_S61,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_339_L2_S61_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_339_L2_S61_R2_001.fastq.gz,OPS016_mBAL_RNA_339_L2_S61,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_340_N2_S73,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_340_N2_S73_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_340_N2_S73_R2_001.fastq.gz,OPS016_mBAL_RNA_340_N2_S73,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_341_P2_S85,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_341_P2_S85_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_341_P2_S85_R2_001.fastq.gz,OPS016_mBAL_RNA_341_P2_S85,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_345_B4_S2,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_345_B4_S2_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_345_B4_S2_R2_001.fastq.gz,OPS016_mBAL_RNA_345_B4_S2,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_346_D4_S14,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_346_D4_S14_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_346_D4_S14_R2_001.fastq.gz,OPS016_mBAL_RNA_346_D4_S14,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_348_F4_S26,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_348_F4_S26_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_348_F4_S26_R2_001.fastq.gz,OPS016_mBAL_RNA_348_F4_S26,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_349_H4_S38,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_349_H4_S38_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_349_H4_S38_R2_001.fastq.gz,OPS016_mBAL_RNA_349_H4_S38,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_350_J4_S50,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_350_J4_S50_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_350_J4_S50_R2_001.fastq.gz,OPS016_mBAL_RNA_350_J4_S50,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_352_L4_S62,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_352_L4_S62_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_352_L4_S62_R2_001.fastq.gz,OPS016_mBAL_RNA_352_L4_S62,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_355_N4_S74,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_355_N4_S74_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_355_N4_S74_R2_001.fastq.gz,OPS016_mBAL_RNA_355_N4_S74,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_356_P4_S86,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_356_P4_S86_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_356_P4_S86_R2_001.fastq.gz,OPS016_mBAL_RNA_356_P4_S86,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_358_B6_S3,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_358_B6_S3_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_358_B6_S3_R2_001.fastq.gz,OPS016_mBAL_RNA_358_B6_S3,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_359_D6_S15,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_359_D6_S15_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_359_D6_S15_R2_001.fastq.gz,OPS016_mBAL_RNA_359_D6_S15,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_360_F6_S27,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_360_F6_S27_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_360_F6_S27_R2_001.fastq.gz,OPS016_mBAL_RNA_360_F6_S27,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_361_H6_S39,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_361_H6_S39_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_361_H6_S39_R2_001.fastq.gz,OPS016_mBAL_RNA_361_H6_S39,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_362_J6_S51,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_362_J6_S51_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_362_J6_S51_R2_001.fastq.gz,OPS016_mBAL_RNA_362_J6_S51,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_363_L6_S63,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_363_L6_S63_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_363_L6_S63_R2_001.fastq.gz,OPS016_mBAL_RNA_363_L6_S63,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_364_N6_S75,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_364_N6_S75_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_364_N6_S75_R2_001.fastq.gz,OPS016_mBAL_RNA_364_N6_S75,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_367_P6_S87,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_367_P6_S87_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_367_P6_S87_R2_001.fastq.gz,OPS016_mBAL_RNA_367_P6_S87,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_368_B8_S4,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_368_B8_S4_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_368_B8_S4_R2_001.fastq.gz,OPS016_mBAL_RNA_368_B8_S4,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_369_D8_S16,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_369_D8_S16_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_369_D8_S16_R2_001.fastq.gz,OPS016_mBAL_RNA_369_D8_S16,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_370_F8_S28,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_370_F8_S28_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_370_F8_S28_R2_001.fastq.gz,OPS016_mBAL_RNA_370_F8_S28,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_373_H8_S40,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_373_H8_S40_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_373_H8_S40_R2_001.fastq.gz,OPS016_mBAL_RNA_373_H8_S40,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_375_J8_S52,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_375_J8_S52_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_375_J8_S52_R2_001.fastq.gz,OPS016_mBAL_RNA_375_J8_S52,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_376_L8_S64,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_376_L8_S64_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_376_L8_S64_R2_001.fastq.gz,OPS016_mBAL_RNA_376_L8_S64,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_377_N8_S76,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_377_N8_S76_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_377_N8_S76_R2_001.fastq.gz,OPS016_mBAL_RNA_377_N8_S76,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_378_P8_S88,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_378_P8_S88_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_378_P8_S88_R2_001.fastq.gz,OPS016_mBAL_RNA_378_P8_S88,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_379_B10_S5,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_379_B10_S5_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_379_B10_S5_R2_001.fastq.gz,OPS016_mBAL_RNA_379_B10_S5,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_381_D10_S17,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_381_D10_S17_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_381_D10_S17_R2_001.fastq.gz,OPS016_mBAL_RNA_381_D10_S17,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_382_F10_S29,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_382_F10_S29_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_382_F10_S29_R2_001.fastq.gz,OPS016_mBAL_RNA_382_F10_S29,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_383_H10_S41,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_383_H10_S41_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_383_H10_S41_R2_001.fastq.gz,OPS016_mBAL_RNA_383_H10_S41,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_384_J10_S53,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_384_J10_S53_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_384_J10_S53_R2_001.fastq.gz,OPS016_mBAL_RNA_384_J10_S53,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_385_L10_S65,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_385_L10_S65_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_385_L10_S65_R2_001.fastq.gz,OPS016_mBAL_RNA_385_L10_S65,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_386_N10_S77,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_386_N10_S77_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_386_N10_S77_R2_001.fastq.gz,OPS016_mBAL_RNA_386_N10_S77,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_387_P10_S89,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_387_P10_S89_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_387_P10_S89_R2_001.fastq.gz,OPS016_mBAL_RNA_387_P10_S89,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_388_B12_S6,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_388_B12_S6_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_388_B12_S6_R2_001.fastq.gz,OPS016_mBAL_RNA_388_B12_S6,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_389_D12_S18,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_389_D12_S18_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_389_D12_S18_R2_001.fastq.gz,OPS016_mBAL_RNA_389_D12_S18,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_390_F12_S30,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_390_F12_S30_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_390_F12_S30_R2_001.fastq.gz,OPS016_mBAL_RNA_390_F12_S30,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_392_H12_S42,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_392_H12_S42_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_392_H12_S42_R2_001.fastq.gz,OPS016_mBAL_RNA_392_H12_S42,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_393_J12_S54,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_393_J12_S54_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_393_J12_S54_R2_001.fastq.gz,OPS016_mBAL_RNA_393_J12_S54,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_394_L12_S66,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_394_L12_S66_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_394_L12_S66_R2_001.fastq.gz,OPS016_mBAL_RNA_394_L12_S66,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_395_N12_S78,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_395_N12_S78_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_395_N12_S78_R2_001.fastq.gz,OPS016_mBAL_RNA_395_N12_S78,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_397_P12_S90,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_397_P12_S90_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_397_P12_S90_R2_001.fastq.gz,OPS016_mBAL_RNA_397_P12_S90,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_399_B14_S7,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_399_B14_S7_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_399_B14_S7_R2_001.fastq.gz,OPS016_mBAL_RNA_399_B14_S7,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_400_D14_S19,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_400_D14_S19_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_400_D14_S19_R2_001.fastq.gz,OPS016_mBAL_RNA_400_D14_S19,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_401_F14_S31,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_401_F14_S31_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_401_F14_S31_R2_001.fastq.gz,OPS016_mBAL_RNA_401_F14_S31,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_402_H14_S43,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_402_H14_S43_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_402_H14_S43_R2_001.fastq.gz,OPS016_mBAL_RNA_402_H14_S43,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_403_J14_S55,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_403_J14_S55_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_403_J14_S55_R2_001.fastq.gz,OPS016_mBAL_RNA_403_J14_S55,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_404_L14_S67,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_404_L14_S67_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_404_L14_S67_R2_001.fastq.gz,OPS016_mBAL_RNA_404_L14_S67,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_405_N14_S79,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_405_N14_S79_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_405_N14_S79_R2_001.fastq.gz,OPS016_mBAL_RNA_405_N14_S79,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_407_P14_S91,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_407_P14_S91_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_407_P14_S91_R2_001.fastq.gz,OPS016_mBAL_RNA_407_P14_S91,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_408_B16_S8,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_408_B16_S8_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_408_B16_S8_R2_001.fastq.gz,OPS016_mBAL_RNA_408_B16_S8,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_409_D16_S20,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_409_D16_S20_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_409_D16_S20_R2_001.fastq.gz,OPS016_mBAL_RNA_409_D16_S20,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_410_F16_S32,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_410_F16_S32_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_410_F16_S32_R2_001.fastq.gz,OPS016_mBAL_RNA_410_F16_S32,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_411_H16_S44,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_411_H16_S44_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_411_H16_S44_R2_001.fastq.gz,OPS016_mBAL_RNA_411_H16_S44,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_412_J16_S56,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_412_J16_S56_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_412_J16_S56_R2_001.fastq.gz,OPS016_mBAL_RNA_412_J16_S56,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_413_L16_S68,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_413_L16_S68_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_413_L16_S68_R2_001.fastq.gz,OPS016_mBAL_RNA_413_L16_S68,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_414_N16_S80,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_414_N16_S80_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_414_N16_S80_R2_001.fastq.gz,OPS016_mBAL_RNA_414_N16_S80,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_415_P16_S92,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_415_P16_S92_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_415_P16_S92_R2_001.fastq.gz,OPS016_mBAL_RNA_415_P16_S92,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_416_B18_S9,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_416_B18_S9_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_416_B18_S9_R2_001.fastq.gz,OPS016_mBAL_RNA_416_B18_S9,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_418_D18_S21,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_418_D18_S21_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_418_D18_S21_R2_001.fastq.gz,OPS016_mBAL_RNA_418_D18_S21,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_419_F18_S33,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_419_F18_S33_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_419_F18_S33_R2_001.fastq.gz,OPS016_mBAL_RNA_419_F18_S33,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_420_H18_S45,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_420_H18_S45_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_420_H18_S45_R2_001.fastq.gz,OPS016_mBAL_RNA_420_H18_S45,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_421_J18_S57,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_421_J18_S57_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_421_J18_S57_R2_001.fastq.gz,OPS016_mBAL_RNA_421_J18_S57,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
